City,State,Year,Zipcode,AvrgCommute,AvrgIncome
Livermore,California,2017,83984,42.09431376016979,92205.58373312616
Livonia,Michigan,2013,98000,28.836683360657577,51907.574156157454
Livonia,Michigan,2014,98000,29.59361669546956,48755.87508218278
Livonia,Michigan,2015,98000,27.50366958655274,52733.69405165471
Livonia,Michigan,2016,98000,30.28662898525126,56078.44836279453
Livonia,Michigan,2017,98000,28.3086021739604,55035.31472124608
Lodi,California,2017,84404,33.87130137252615,45105.326281880974
Long Beach,California,2013,86000,36.610703735360715,46929.98588632852
Long Beach,California,2014,86000,36.75731753398378,49255.318108821404
Long Beach,California,2015,86000,37.13839376482548,50726.29359039475
Long Beach,California,2016,86000,37.86983955877501,50932.46652907901
Long Beach,California,2017,86000,38.310026434342305,54324.909973037116
Longmont,Colorado,2013,91940,30.159217405970654,48902.48879779282
Longmont,Colorado,2014,91940,29.252057884758454,50093.183602655896
Longmont,Colorado,2015,91940,29.735956458780645,48611.08252793268
Longmont,Colorado,2016,91940,28.031539059006285,51759.5900997772
Longmont,Colorado,2017,91940,30.686697594130973,58035.46800155658
Longview,Texas,2013,87776,23.743797425185438,39737.02846683155
Longview,Texas,2014,87776,22.504902093180284,39409.4097389394
Longview,Texas,2015,87776,20.8369383416017,38496.36129146919
Longview,Texas,2016,87776,23.853863040429296,38538.51863167385
Longview,Texas,2017,87776,23.51129363449692,37409.41214325686
Lorain,Ohio,2013,89712,24.943309240085956,29781.737776599974
Lorain,Ohio,2014,89712,29.664507989907484,33738.29162719522
Lorain,Ohio,2015,89712,26.398850849892266,29288.399175723735
Lorain,Ohio,2016,89712,27.934707770858314,34036.420492128585
Lorain,Ohio,2017,89712,28.53091352624495,36168.56069536671
Los Angeles,California,2013,88000,36.820739886416156,45162.374414068414
Los Angeles,California,2014,88000,37.40288535688207,46678.70022276796
Los Angeles,California,2015,88000,38.48051639421082,48516.18635261762
Los Angeles,California,2016,88000,39.27898199759895,49810.957284587064
Los Angeles,California,2017,88000,39.50407962598293,52332.71708074604
Louisville/Jefferson County metro government (balance),Kentucky,2013,96012,26.322636943183593,41836.09015046805
Louisville/Jefferson County metro government (balance),Kentucky,2014,96012,27.20345178838471,42446.54044577584
Louisville/Jefferson County metro government (balance),Kentucky,2015,96012,27.120593990691617,42666.63346336747
Louisville/Jefferson County metro government (balance),Kentucky,2016,96012,27.012652268167653,44750.89321799724
Louisville/Jefferson County metro government (balance),Kentucky,2017,96012,27.455646906101254,45707.89638454181
Loveland,Colorado,2013,92930,27.149395945264033,42235.635890376674
Loveland,Colorado,2014,92930,30.13042202265657,43419.95565944882
Loveland,Colorado,2015,92930,28.870945270618165,45056.96088230873
Loveland,Colorado,2016,92930,29.077289994573135,50266.92511965791
Loveland,Colorado,2017,92930,31.970876806062147,50297.59306145435
Lowell,Massachusetts,2013,74000,30.328026272031927,37243.553793664265
Lowell,Massachusetts,2014,74000,32.407632800412586,37620.683178087886
Lowell,Massachusetts,2015,74000,32.531576360732274,39500.604676650066
Lowell,Massachusetts,2016,74000,32.700467530555144,40761.935525791276
Lowell,Massachusetts,2017,74000,31.19201038306644,45009.473977758185
Lubbock,Texas,2013,90000,19.252425440172477,36358.5222625342
Lubbock,Texas,2014,90000,19.71346279317331,34743.61050264872
Lubbock,Texas,2015,90000,21.966002272925955,36985.03180244733
Lubbock,Texas,2016,90000,20.31659435176582,38628.24167329364
Lubbock,Texas,2017,90000,20.074234231277334,38437.46986472029
Lynchburg,Virginia,2013,95344,23.294495819609832,28616.552182074145
Lynchburg,Virginia,2014,95344,22.3819286483898,27031.26910813824
Lynchburg,Virginia,2015,95344,20.795415384615385,30909.290791471234
Lynchburg,Virginia,2016,95344,21.09063630500014,29361.43147281
Lynchburg,Virginia,2017,95344,22.33098166907863,29852.1918898955
Lynn,Massachusetts,2013,74980,35.11012571874086,42730.9153197091
Lynn,Massachusetts,2014,74980,40.173864313819,45483.03280187915
Lynn,Massachusetts,2015,74980,40.90675241157556,41252.93158835195
Lynn,Massachusetts,2016,74980,38.885963039404075,42978.28264359973
Lynn,Massachusetts,2017,74980,41.36280070408762,40854.71919892984
Lynwood,California,2013,89148,38.183820888374505,25891.68354925363
Lynwood,California,2014,89148,37.58813747228381,25906.58535300316
Lynwood,California,2015,89148,39.54586075510911,28912.837834143378
Lynwood,California,2016,89148,37.312141558259896,30518.11939180118
Lynwood,California,2017,89148,40.414989113411515,32114.24653081846
Macon,Georgia,2013,98000,23.500655785485282,27564.68414837855
Macon-Bibb County,Georgia,2014,98016,25.02388191718724,39402.8143955706
Macon-Bibb County,Georgia,2015,98016,25.784626320064987,39981.16210965299
Macon-Bibb County,Georgia,2016,98016,25.569137407889034,37891.25651239433
Macon-Bibb County,Georgia,2017,98016,25.480316551608016,40898.59472309076
Madera,California,2017,90044,33.30160265266648,32308.551420159336
Madison,Wisconsin,2013,96000,23.806023538548853,40967.58406957988
Madison,Wisconsin,2014,96000,24.227879693629742,42526.927049205806
Madison,Wisconsin,2015,96000,23.067214665017822,42687.13590806512
Madison,Wisconsin,2016,96000,23.656744743544923,46841.243349132776
Madison,Wisconsin,2017,96000,24.257599691223454,47685.778761538735
Manchester,New Hampshire,2013,90280,28.365257633049268,42120.74774658976
Manchester,New Hampshire,2014,90280,28.93273355900295,44638.21343004212
Manchester,New Hampshire,2015,90280,29.962819040890224,41815.04594164128
Manchester,New Hampshire,2016,90280,27.49406806672097,42730.70562806996
Manchester,New Hampshire,2017,90280,29.650193210764353,46610.313389566414
Mansfield,Texas,2016,92904,40.40213206046142,66027.14965689859
Mansfield,Texas,2017,92904,35.91489425890729,58841.91861490957
Manteca,California,2013,90968,42.43501998287182,45324.515041939594
Manteca,California,2014,90968,41.239433785053,48220.932885421185
Manteca,California,2015,90968,43.748626221648536,45708.01359660905
Manteca,California,2016,90968,43.51682285565534,44903.077649037565
Manteca,California,2017,90968,40.98478120978121,57167.359321754426
Maple Grove,Minnesota,2013,80332,31.609346217238148,72770.14730736178
Maple Grove,Minnesota,2014,80332,32.685052619570484,72720.60369654506
Maple Grove,Minnesota,2015,80332,30.268032424465733,71367.81770174786
Maple Grove,Minnesota,2016,80332,33.419857599372094,79790.7007881561
Maple Grove,Minnesota,2017,80332,30.133388828290947,83429.88585858585
Marysville,Washington,2014,87910,36.989354395604394,47252.83106337599
Marysville,Washington,2015,87910,38.99484310538817,50046.82463385671
Marysville,Washington,2016,87910,37.09809778336739,49830.76363122324
Marysville,Washington,2017,87910,38.57792146049253,64162.8529116874
Mayagüez zona urbana,Puerto Rico,2013,104862,27.083151647286822,19961.517716842707
Mayagüez zona urbana,Puerto Rico,2014,104862,27.477910308522688,21288.809535907858
Mayagüez zona urbana,Puerto Rico,2015,104862,23.94773630883673,21596.40314005649
McAllen,Texas,2013,90768,24.637830944631606,36499.907394581045
McAllen,Texas,2014,90768,23.98112784064341,41120.55302544194
McAllen,Texas,2015,90768,22.835762074970212,41456.94265016838
McAllen,Texas,2016,90768,24.24093769550657,39957.59545913856
McAllen,Texas,2017,90768,22.11063064896305,40574.518143819965
McKinney,Texas,2013,91488,35.143188151673606,61948.8189077159
McKinney,Texas,2014,91488,35.85611365744163,64107.18761404193
McKinney,Texas,2015,91488,38.340359137957456,69402.36319585035
McKinney,Texas,2016,91488,36.59276767319287,67272.45343844168
McKinney,Texas,2017,91488,36.20092238299166,73608.68711931947
Medford,Oregon,2013,94000,21.840986977381768,31205.967741935485
Medford,Oregon,2014,94000,20.111435967717373,34370.026668510785
Medford,Oregon,2015,94000,20.407682694205093,33223.40888091674
Medford,Oregon,2016,94000,18.262235801984637,39969.28092001599
Medford,Oregon,2017,94000,18.52381251373497,40898.80158146843
Melbourne,Florida,2013,87950,24.608815426997246,35896.77765817653
Melbourne,Florida,2014,87950,25.658248220365213,37335.23523318746
Melbourne,Florida,2015,87950,27.952699923614784,38296.28725165563
Melbourne,Florida,2016,87950,25.625295067710276,41759.47088805097
Melbourne,Florida,2017,87950,26.605027273597244,42536.195961662415
Memphis,Tennessee,2013,96000,26.36273576616682,36202.625504209725
Memphis,Tennessee,2014,96000,25.761669353006717,34639.38724756516
Memphis,Tennessee,2015,96000,25.90969977650946,37212.78277654205
Memphis,Tennessee,2016,96000,26.43169746798603,38654.39401467275
Memphis,Tennessee,2017,96000,25.834013462194758,38999.47717337756
Menifee,California,2013,93684,47.470268829741165,43977.755672816136
Menifee,California,2014,93684,47.26910414139664,42236.086051248174
Menifee,California,2015,93684,47.332395287958114,48879.3456024529
Menifee,California,2016,93684,50.58335599673647,53758.66468123769
Menifee,California,2017,93684,52.191380999020566,51979.79398453028
Merced,California,2013,93796,29.019201450409987,31702.654586490407
Merced,California,2014,93796,24.644469601118733,38789.676621591294
Merced,California,2015,93796,25.92963089250703,36361.05574249953
Merced,California,2016,93796,32.83599474630167,37985.32049460745
Merced,California,2017,93796,29.789485318498322,43428.76210216229
Meridian,Idaho,2013,104240,24.880164485565835,48098.388824241294
Meridian,Idaho,2014,104240,25.949243803943304,48540.57047142574
Meridian,Idaho,2015,104240,24.232733088496623,47586.72301607853
Meridian,Idaho,2016,104240,27.440585223803485,48201.36188695415
Meridian,Idaho,2017,104240,27.391484731007278,55307.71633852483
Mesa,Arizona,2013,92000,30.58933883827174,39820.27066542743
Mesa,Arizona,2014,92000,28.79245283018868,41195.67364881432
Mesa,Arizona,2015,92000,30.449453381152466,41317.48953138743
Mesa,Arizona,2016,92000,29.98980600665093,42124.04118221319
Mesa,Arizona,2017,92000,29.839968004508457,44138.22617632104
Mesquite,Texas,2013,95784,36.99929222330355,35666.26758856791
Mesquite,Texas,2014,95784,35.901488799220814,36811.21900411605
Mesquite,Texas,2015,95784,38.48657372754491,35504.934522139854
Mesquite,Texas,2016,95784,41.615730761363814,41053.57969911528
Mesquite,Texas,2017,95784,39.964908937899935,38526.06967969487
Metairie CDP,Louisiana,2013,100230,27.313082723787158,51360.06977308352
Metairie CDP,Louisiana,2014,100230,27.01676774390075,49865.902306723256
Metairie CDP,Louisiana,2015,100230,26.635131638087195,49022.564055740724
Metairie CDP,Louisiana,2016,100230,25.15830463424742,54071.507908816006
Metairie CDP,Louisiana,2017,100230,26.27206334133944,55788.86435564734
Miami,Florida,2013,90000,30.932683752756763,38013.65794421517
Miami,Florida,2014,90000,33.99768212254956,38446.74267843441
Miami,Florida,2015,90000,36.36042310625828,38407.8877136211
Miami,Florida,2016,90000,35.89229483837722,43662.77954449009
Miami,Florida,2017,90000,35.507719855400524,45650.58103257349
Miami Beach,Florida,2013,90050,28.745745939550392,56022.985378614045
Miami Beach,Florida,2014,90050,31.971587052683315,60844.39707624274
Miami Beach,Florida,2015,90050,33.95102490632576,60899.952772001554
Miami Beach,Florida,2016,90050,32.284496590453266,58979.173176198885
Miami Beach,Florida,2017,90050,34.19911115121709,59759.73201966828
Miami Gardens,Florida,2013,90120,37.088804634017905,28647.66683879618
Miami Gardens,Florida,2014,90120,34.805937486184185,29158.60539201622
Miami Gardens,Florida,2015,90120,36.7149173349639,30792.495812485235
Miami Gardens,Florida,2016,90120,42.1462745695566,34801.52098496835
Miami Gardens,Florida,2017,90120,38.3605774402444,32073.210422716376
Midland,Texas,2013,96144,24.053455785198114,55901.29713241536
Midland,Texas,2014,96144,22.615963377600508,59635.92794370203
Midland,Texas,2015,96144,22.859110656406152,63834.98026051299
Midland,Texas,2016,96144,21.260208795269772,57144.792849767684
Midland,Texas,2017,96144,23.639669237850363,64549.51167117009
Millcreek CDP,Utah,2014,100300,24.900013260840737,46605.029075432765
Milpitas,California,2013,95532,29.68355561031201,66363.98137934727
Milpitas,California,2014,95532,34.51056297818888,68474.35949206966
Milpitas,California,2015,95532,33.391295981527215,75695.38074096371
Milpitas,California,2016,95532,33.22454819277108,84441.29293025697
Milpitas,California,2017,95532,35.07297830374753,85715.17632916609
Milwaukee,Wisconsin,2013,106000,27.73959814578262,32041.18462158942
Milwaukee,Wisconsin,2014,106000,27.409661266568484,33029.6064939868
Milwaukee,Wisconsin,2015,106000,27.47447206731765,34741.50445673538
Milwaukee,Wisconsin,2016,106000,26.795051223839593,35039.16834477745
Milwaukee,Wisconsin,2017,106000,27.06238500193274,37089.94917034375
Minneapolis,Minnesota,2013,86000,26.962491309499327,45224.32508343929
Minneapolis,Minnesota,2014,86000,28.576155531010727,46579.99043478598
Minneapolis,Minnesota,2015,86000,27.687174182123723,49221.62794603286
Minneapolis,Minnesota,2016,86000,27.086710620017918,50162.158992558674
Minneapolis,Minnesota,2017,86000,28.371274892688763,52754.31937440433
Miramar,Florida,2013,91950,37.44925351593194,42595.53076390557
Miramar,Florida,2014,91950,36.951371863141624,43198.531283280085
Miramar,Florida,2015,91950,39.21262530647714,53213.994773833125
Miramar,Florida,2016,91950,37.0135430627072,44359.595619841246
Miramar,Florida,2017,91950,37.40111614928497,50494.774686879486
Mission,Texas,2013,97536,23.713579967567977,38852.143213475865
Mission,Texas,2014,97536,22.50442965849355,36345.57065405831
Mission,Texas,2015,97536,24.28781847133758,45291.13521302169
Mission,Texas,2016,97536,27.820411709664484,39415.34688851341
Mission,Texas,2017,97536,24.67413475457297,44063.70640871965
Mission Viejo,California,2013,96512,32.3172666955471,72685.73132565692
Mission Viejo,California,2014,96512,35.54924141008478,68293.98177377257
Mission Viejo,California,2015,96512,33.83385670057497,76651.34716301631
Mission Viejo,California,2016,96512,32.608617103964036,76349.65175972716
Mission Viejo,California,2017,96512,35.079662691574185,78122.98859407114
Missoula,Montana,2013,100400,18.419187452090334,31173.810652140008
Missoula,Montana,2014,100400,19.042849414913306,32387.115594844458
Missoula,Montana,2015,100400,20.452122217613717,35638.27245153781
Missoula,Montana,2016,100400,19.9659480403358,31532.84271704346
Missoula,Montana,2017,100400,,33296.64847009736
Missouri City,Texas,2013,97608,36.384455492823236,60546.492370642896
Missouri City,Texas,2014,97608,35.75050029429076,59661.208060049554
Missouri City,Texas,2015,97608,37.43147153015253,64399.05997925362
Missouri City,Texas,2016,97608,41.233060267381305,56684.77140230775
Missouri City,Texas,2017,97608,33.48516837978825,60249.71682533773
Mobile,Alabama,2013,100000,24.721056875107394,36236.47905218655
Mobile,Alabama,2014,100000,26.876365965282133,38797.92967547675
Mobile,Alabama,2015,100000,26.450819362396242,40333.28380322518
Mobile,Alabama,2016,100000,26.330651858646206,39620.363953083266
Mobile,Alabama,2017,100000,26.85974597585513,44376.82298888162
Modesto,California,2013,96708,30.37814642382073,41225.184000714304
Modesto,California,2014,96708,31.7713837661523,42743.80104460462
Modesto,California,2015,96708,32.958577726422085,44622.75642454609
Modesto,California,2016,96708,33.63847516819886,45263.92410169039
Modesto,California,2017,96708,35.32607377643576,45980.69140204126
Montgomery,Alabama,2013,102000,21.905772556079306,39359.950384669464
Montgomery,Alabama,2014,102000,23.723346556930547,39586.735248645986
Montgomery,Alabama,2015,102000,23.434978413415102,39666.92840454599
Montgomery,Alabama,2016,102000,24.916860798613957,41248.73282643938
Montgomery,Alabama,2017,102000,24.16796343123906,39182.87174373547
Moreno Valley,California,2013,98540,41.011917768652125,34362.904921992296
Moreno Valley,California,2014,98540,39.93539845382087,37721.174107490086
Moreno Valley,California,2015,98540,40.75332577700889,37099.45985902411
Moreno Valley,California,2016,98540,42.90925477861118,39065.135750264286
Moreno Valley,California,2017,98540,42.58085887516294,38546.93667473037
Mount Pleasant town,South Carolina,2013,97070,25.74961098889306,64625.35081299883
Mount Pleasant town,South Carolina,2014,97070,26.929750050219532,73717.6515376764
Mount Pleasant town,South Carolina,2015,97070,25.34684105398528,74281.88578796561
Mount Pleasant town,South Carolina,2016,97070,25.27191547558392,82483.96836280785
Mount Pleasant town,South Carolina,2017,97070,27.108157920263846,77304.1480757881
Mount Vernon,New York,2013,98242,40.38494346359849,47637.0030477714
Mount Vernon,New York,2014,98242,44.58159866777685,43504.22423838175
Mount Vernon,New York,2015,98242,44.68153033435049,49556.458441520976
Mount Vernon,New York,2016,98242,44.26136219372858,53300.418397879796
Mount Vernon,New York,2017,98242,44.53284329516502,49860.30861574557
Mountain View,California,2013,99340,27.838948537578673,102353.67114644457
Mountain View,California,2014,99340,28.818557288328705,99397.0679111987
Mountain View,California,2015,99340,27.701996218616717,97317.92743844002
Mountain View,California,2016,99340,28.116550458715597,101220.88493102667
Mountain View,California,2017,99340,29.278019192467863,110440.51136585366
Muncie,Indiana,2013,103752,24.979596553204132,23463.795346032064
Muncie,Indiana,2014,103752,23.601046684920114,21915.166338557836
Muncie,Indiana,2015,103752,24.22286222105194,24312.589643406005
Muncie,Indiana,2016,103752,24.92641489768266,29972.48944127286
Muncie,Indiana,2017,103752,22.571390248809603,26944.85146586396
Murfreesboro,Tennessee,2013,103120,32.23347060369754,40736.894699486336
Murfreesboro,Tennessee,2014,103120,33.72610678646137,42266.18010928011
Murfreesboro,Tennessee,2015,103120,30.55190423004924,42167.93402536251
Murfreesboro,Tennessee,2016,103120,30.295752514367816,41017.0755939933
Murfreesboro,Tennessee,2017,103120,34.24330217615677,42978.28445440772
Murrieta,California,2013,100152,42.03111864730607,50954.62513163185
Murrieta,California,2014,100152,47.81534789185101,58487.26368598959
Murrieta,California,2015,100152,43.175266051344124,54717.62388494628
Murrieta,California,2016,100152,46.81940884241091,55327.37709209911
Murrieta,California,2017,100152,44.26939876363463,60296.721136561326
Nampa,Idaho,2013,112520,28.333680545221867,28371.1111659329
Nampa,Idaho,2014,112520,28.575367647058822,27232.04800936768
Nampa,Idaho,2015,112520,29.25248519600225,29606.91633295838
Nampa,Idaho,2016,112520,24.7103324010327,29959.352622776685
Nampa,Idaho,2017,112520,29.138554529417867,29053.360455044785
Napa,California,2013,100516,26.797485851393997,44976.45387799564
Napa,California,2014,100516,27.640418100302366,54277.47754497684
Napa,California,2015,100516,26.547615336658353,54786.83777144652
Napa,California,2016,100516,26.760550434622758,59169.42258740487
Napa,California,2017,100516,28.149630557294927,59072.562663243174
Naperville,Illinois,2013,103244,39.42991731472659,76056.6755954222
Naperville,Illinois,2014,103244,41.8917505751591,79342.6767247711
Naperville,Illinois,2015,103244,44.11092570989796,82281.92764737263
Naperville,Illinois,2016,103244,41.94172616547669,85929.36616516742
Naperville,Illinois,2017,103244,40.74082619366026,82501.49903705009
Nashua,New Hampshire,2013,100520,32.98079257928221,49902.24972702547
Nashua,New Hampshire,2014,100520,32.48671081677704,51833.13083138109
Nashua,New Hampshire,2015,100520,33.03743050975219,53151.15794287738
Nashua,New Hampshire,2016,100520,31.25668065247145,53008.425326114186
Nashua,New Hampshire,2017,100520,34.06045949214027,57765.44309421638
Nashville-Davidson metropolitan government (balance),Tennessee,2013,104012,27.798312214391583,41035.13155118409
Nashville-Davidson metropolitan government (balance),Tennessee,2014,104012,28.89443063516666,41323.23902761839
Nashville-Davidson metropolitan government (balance),Tennessee,2015,104012,30.252516699879948,44458.083629451794
Nashville-Davidson metropolitan government (balance),Tennessee,2016,104012,30.41220854249875,47017.17636268011
Nashville-Davidson metropolitan government (balance),Tennessee,2017,104012,29.864920063960653,47288.53299767142
New Bedford,Massachusetts,2013,90000,28.638378321604872,35083.61583707405
New Bedford,Massachusetts,2014,90000,29.36064990512334,36665.379136930846
New Bedford,Massachusetts,2015,90000,31.304610822133828,37855.65283188807
New Bedford,Massachusetts,2016,90000,32.72134285503939,38272.863053402696
New Bedford,Massachusetts,2017,90000,33.30792072370693,44286.859887106715
New Braunfels,Texas,2014,101640,31.213364758075695,45531.97246165735
New Braunfels,Texas,2015,101640,30.830505249135715,44097.457946706345
New Braunfels,Texas,2016,101640,30.79033612138926,52179.3270500161
New Braunfels,Texas,2017,101640,28.990016040710216,49890.64188093584
New Britain,Connecticut,2013,100740,24.782477840984257,35167.74434650371
New Britain,Connecticut,2014,100740,23.243635476691363,37476.06119328981
New Britain,Connecticut,2015,100740,23.952982407439535,42504.29660913767
New Britain,Connecticut,2016,100740,24.258286429018135,37488.647170913544
New Britain,Connecticut,2017,100740,23.716356041131107,41037.33831894138
New Haven,Connecticut,2013,104000,26.215469613259668,39300.48125845099
New Haven,Connecticut,2014,104000,28.19904216197725,41236.023705010586
New Haven,Connecticut,2015,104000,30.466709041792466,38225.356993508016
New Haven,Connecticut,2016,104000,27.875838926174495,37868.99656508974
New Haven,Connecticut,2017,104000,28.30683142100618,41971.918623227684
New Orleans,Louisiana,2013,110000,28.09851568477429,44056.77696435299
New Orleans,Louisiana,2014,110000,28.703611663353215,45147.66714392015
New Orleans,Louisiana,2015,110000,30.393896686608375,45365.781472287905
New Orleans,Louisiana,2016,110000,28.97868478312284,45665.161200005874
New Orleans,Louisiana,2017,110000,28.37687536414838,46159.24882816044
New Rochelle,New York,2013,101234,39.697572078907434,61318.836815379036
New Rochelle,New York,2014,101234,39.20208746201612,64617.10602425846
New Rochelle,New York,2015,101234,39.99159936252397,63681.4299725699
New Rochelle,New York,2016,101234,41.04507304942493,63551.41107202412
New Rochelle,New York,2017,101234,41.28648454349389,73033.50662901503
New York,New York,2013,102000,49.85591838353231,55103.05127812902
New York,New York,2014,102000,50.37325474094829,55148.07528019001
New York,New York,2015,102000,51.30287484856349,56909.57238277471
New York,New York,2016,102000,51.95550342306447,58708.62325094427
New York,New York,2017,102000,52.60282418808568,60856.034529233126
Newark,New Jersey,2013,102000,43.08506139089186,32447.215423014375
Newark,New Jersey,2014,102000,44.27702968050477,31564.781210691825
Newark,New Jersey,2015,102000,44.19945653670672,33112.13689706809
Newark,New Jersey,2016,102000,42.81024619840695,35539.39331437799
Newark,New Jersey,2017,102000,43.727085038977684,37344.24995730079
Newport Beach,California,2013,102364,28.69760649087221,91043.71991298528
Newport Beach,California,2014,102364,29.283607778662624,99935.99871539598
Newport Beach,California,2015,102364,29.728326612903224,98352.27116220053
Newport Beach,California,2016,102364,31.76661033062216,93470.5706058877
Newport Beach,California,2017,102364,32.46529914529915,95747.22599227767
Newport News,Virginia,2013,112000,28.82136441107375,36569.57259386621
Newport News,Virginia,2014,112000,27.85244793695159,37838.86216829014
Newport News,Virginia,2015,112000,28.847229795405514,40682.05953058677
Newport News,Virginia,2016,112000,25.704590048656556,37956.224370294185
Newport News,Virginia,2017,112000,29.06215522996381,40502.89945813009
Newton,Massachusetts,2013,91120,31.82460574201375,85555.65811430139
Newton,Massachusetts,2014,91120,34.77228451118665,81089.80735724031
Newton,Massachusetts,2015,91120,35.00525349382842,87140.54013237533
Newton,Massachusetts,2016,91120,35.92362132819238,86064.98422547265
Newton,Massachusetts,2017,91120,34.56023235443271,89798.37985837218
Norfolk,Virginia,2013,114000,25.933574654510394,36279.20784276766
Norfolk,Virginia,2014,114000,27.20078124346524,37136.9376617318
Norfolk,Virginia,2015,114000,27.241239702881128,38551.40509055487
Norfolk,Virginia,2016,114000,25.21214253726569,38280.73305469556
Norfolk,Virginia,2017,114000,25.191533815853795,40549.22057882629
Norman,Oklahoma,2013,105000,26.501930501930502,37201.940406593574
Norman,Oklahoma,2014,105000,25.41519091705457,38452.688106375004
Norman,Oklahoma,2015,105000,26.796947771839072,40218.102477876106
Norman,Oklahoma,2016,105000,25.896866234146174,40300.40054892735
Norman,Oklahoma,2017,105000,27.392770806952917,39495.00696043403
North Charleston,South Carolina,2013,101750,25.938179951428516,30934.71944107134
North Charleston,South Carolina,2014,101750,27.584358339280467,32518.317203645296
North Charleston,South Carolina,2015,101750,29.326437445824904,35811.96023395689
North Charleston,South Carolina,2016,101750,30.288041844525942,35284.41987151511
North Charleston,South Carolina,2017,101750,28.59324639937719,39215.305643057145
North Las Vegas,Nevada,2013,103600,31.107582471688822,35413.60576687784
North Las Vegas,Nevada,2014,103600,30.831989220481088,36666.19843336352
North Las Vegas,Nevada,2015,103600,31.736485808845654,35741.178887933456
North Las Vegas,Nevada,2016,103600,32.35927387072815,38767.76980247573
North Las Vegas,Nevada,2017,103600,31.589265869756385,39632.620372015124
North Little Rock,Arkansas,2013,100900,24.804719160701435,34275.05457227139
North Little Rock,Arkansas,2014,100900,24.360351632579835,38361.795872723815
North Little Rock,Arkansas,2015,100900,23.74215466792349,38570.80122872359
North Little Rock,Arkansas,2016,100900,22.142381096637383,41958.48796811108
North Little Rock,Arkansas,2017,100900,22.747934759584833,37863.66341338321
North Port,Florida,2017,99350,33.81676332062414,36226.974220831886
North Richland Hills,Texas,2013,104712,33.72767257875646,50715.59758095482
North Richland Hills,Texas,2014,104712,30.987941901890927,48876.67894582411
North Richland Hills,Texas,2015,104712,31.302983602515102,46441.797766494856
North Richland Hills,Texas,2016,104712,31.80776279027849,51145.06966496904
North Richland Hills,Texas,2017,104712,33.24979281132018,54791.3544597958
Norwalk,California,2013,105052,35.96667571603095,36517.7571107708
Norwalk,California,2014,105052,39.07784516444155,37053.334215017065
Norwalk,California,2015,105052,36.887109109449355,38062.1092914249
Norwalk,California,2016,105052,35.64740563423987,39024.16010692988
Norwalk,California,2017,105052,39.2926947854625,45330.37126638861
Norwalk,Connecticut,2013,111980,30.67600641968704,62972.803427785315
Norwalk,Connecticut,2014,111980,32.46969935110133,62142.89450411206
Norwalk,Connecticut,2015,111980,31.73500841859863,61676.58474687336
Norwalk,Connecticut,2016,111980,33.41695595329336,74421.46014779371
Norwalk,Connecticut,2017,111980,32.84276162407073,62958.45554596461
O'Fallon,Missouri,2013,108148,29.23180682764363,54815.98174932558
O'Fallon,Missouri,2014,108148,31.532466285933676,57349.82409179788
O'Fallon,Missouri,2015,108148,33.26419243070362,55841.03729186174
O'Fallon,Missouri,2016,108148,32.38494113267253,59344.513490708385
O'Fallon,Missouri,2017,108148,31.05917397574411,62999.92267112191
Oakland,California,2013,106000,36.762707958633094,51775.80552371756
Oakland,California,2014,106000,37.74677660519644,53333.25451795257
Oakland,California,2015,106000,40.40633437859361,55849.85563791366
Oakland,California,2016,106000,40.846342109074925,61762.61662857855
Oakland,California,2017,106000,42.06143862972765,63967.532449867234
Oceanside,California,2013,106644,34.538906064896416,45204.71702389997
Oceanside,California,2014,106644,33.38436875925498,50578.88033246901
Oceanside,California,2015,106644,34.558334936822526,47922.07702076878
Oceanside,California,2016,106644,35.82991247181133,47072.22770571215
Oceanside,California,2017,106644,35.76984927094347,54504.63290080646
Odessa,Texas,2013,106776,24.260974120161844,47365.06703405983
Odessa,Texas,2014,106776,23.709120414265918,49652.22542741733
Odessa,Texas,2015,106776,25.640231511720735,52601.24535920543
Odessa,Texas,2016,106776,26.62976754474902,47608.65614305271
Odessa,Texas,2017,106776,24.33087138569914,47276.70870140639
Ogden,Utah,2013,111960,25.308673616310546,30741.222064015063
Ogden,Utah,2014,111960,28.089447742802733,32363.225082462573
Ogden,Utah,2015,111960,23.875527313504566,35993.27146968919
Ogden,Utah,2016,111960,24.914465851282607,35881.32565789474
Ogden,Utah,2017,111960,24.77452590316771,36015.15638496816
Oklahoma City,Oklahoma,2013,110000,24.690261254259582,40905.09719628168
Oklahoma City,Oklahoma,2014,110000,25.471834161118743,43224.572966374595
Oklahoma City,Oklahoma,2015,110000,24.98968767198679,44463.346154880826
Oklahoma City,Oklahoma,2016,110000,25.910378768323664,45668.41674167941
Oklahoma City,Oklahoma,2017,110000,25.687013956189787,46022.43738911018
Olathe,Kansas,2013,105150,24.79689402709082,51703.292386043024
Olathe,Kansas,2014,105150,25.552322379291354,53016.813471299254
Olathe,Kansas,2015,105150,25.47453915798301,55430.193495753825
Olathe,Kansas,2016,105150,26.361819333362792,58265.838778517355
Olathe,Kansas,2017,105150,25.131042748701557,61122.14919055858
Omaha,Nebraska,2013,74000,22.672333003347003,41049.99846601428
Omaha,Nebraska,2014,74000,22.900930048165648,41615.977089714404
Omaha,Nebraska,2015,74000,22.888239557223507,43664.9286660469
Omaha,Nebraska,2016,74000,22.921943733060907,45801.24650761884
Omaha,Nebraska,2017,74000,22.423349758334155,47107.791370285864
